PID,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Bsmt Full Bath,Bsmt Half Bath,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Misc Feature,Misc Val,Pool Area,Pool QC,MS SubClass,MS Zoning,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Full Bath,Half Bath,Bedroom,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fence,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add
527110130,Gd,TA,No,Unf,0,Unf,0,384,384,0,0,BuiltIn,1997,Fin,2,390,TA,TA,NA,0,0,NA,80,RL,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,GasA,Gd,true,SBrkr,754,630,0,1384,2,1,3,1,TA,7,Typ,1,TA,Y,0,0,0,0,0,NA,3,2007,WD ,Normal,161500,56,8872,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,SLvl,6,5,1997,1997
527126030,Gd,TA,Av,GLQ,1196,Unf,0,298,1494,1,0,Attchd,2000,RFn,2,499,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,1652,0,0,1652,2,0,2,1,Ex,6,Typ,0,NA,Y,96,48,0,0,0,NA,8,2007,WD ,Normal,251000,41,5330,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Normal,TwnhsE,1Story,8,5,2000,2000
527127100,Ex,TA,Av,GLQ,1965,Unf,0,243,2208,1,0,Attchd,2004,Fin,2,564,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,2522,0,0,2522,2,0,1,1,Gd,8,Typ,1,Gd,Y,182,57,0,0,0,NA,11,2009,WD ,Normal,375000,28,7296,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Normal,TwnhsE,1Story,8,5,2004,2005
527127140,Ex,TA,Av,GLQ,1153,Unf,0,440,1593,1,0,Attchd,2001,Fin,2,682,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,1593,0,0,1593,1,1,0,1,Ex,5,Typ,1,Gd,Y,0,120,0,0,224,NA,8,2008,WD ,Normal,286000,41,4923,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Normal,TwnhsE,1Story,8,5,2001,2002
527127150,Gd,TA,Mn,GLQ,616,Unf,0,722,1338,1,0,Attchd,2001,Fin,2,582,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,1338,0,0,1338,2,0,2,1,Gd,6,Typ,0,NA,Y,0,0,170,0,0,NA,4,2010,WD ,Normal,213500,41,4920,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Normal,TwnhsE,1Story,8,5,2001,2001
527131030,Gd,TA,No,GLQ,1158,Unf,0,343,1501,1,0,Attchd,2000,Fin,2,499,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,1659,0,0,1659,2,0,2,1,Ex,5,Typ,1,Ex,Y,212,59,0,0,0,NA,10,2009,WD ,Normal,278000,40,5664,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Normal,TwnhsE,1Story,8,5,2000,2000
527131110,Ex,TA,Mn,GLQ,656,Unf,0,1008,1664,1,0,Attchd,1997,Fin,2,528,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,1682,0,0,1682,1,1,1,1,Gd,6,Min1,1,TA,Y,0,0,0,0,0,NA,7,2008,WD ,Normal,247900,45,6264,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Normal,1Fam,1Story,8,5,1997,1997
527132090,Gd,TA,Av,GLQ,341,Unf,0,1077,1418,1,0,Attchd,1998,Fin,2,495,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,PConc,GasA,Ex,true,SBrkr,1478,0,0,1478,2,0,2,1,TA,5,Typ,0,NA,Y,168,43,0,0,0,NA,7,2009,WD ,Normal,240000,61,7380,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Normal,1Fam,1Story,8,5,1998,1998
527140090,Gd,TA,No,GLQ,733,Unf,0,604,1337,1,0,Attchd,1993,RFn,2,462,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,GasA,Gd,true,SBrkr,1337,0,0,1337,2,0,2,1,Gd,5,Typ,1,TA,Y,96,0,70,168,0,NA,10,2008,WD ,Normal,180000,41,5395,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Normal,TwnhsE,1Story,8,5,1993,1993
527145080,Gd,TA,No,ALQ,263,Unf,0,1017,1280,0,0,Attchd,1992,RFn,2,506,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,1280,0,0,1280,2,0,2,1,Gd,5,Typ,0,NA,Y,0,82,0,0,144,NA,1,2010,WD ,Normal,191500,43,5005,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Normal,TwnhsE,1Story,8,5,1992,1992
527145090,Gd,TA,Mn,Unf,0,Unf,0,1280,1280,0,0,Attchd,1992,RFn,2,506,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,1280,0,0,1280,2,0,2,1,Gd,5,Typ,0,NA,Y,0,82,0,0,144,NA,8,2008,WD ,Normal,180000,39,5070,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Normal,TwnhsE,1Story,8,5,1992,1992
527146010,Gd,TA,No,GLQ,741,Unf,0,846,1587,1,0,Attchd,1995,RFn,2,528,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,1734,0,0,1734,2,0,2,1,Gd,6,Typ,0,NA,Y,52,50,0,0,0,NA,9,2009,WD ,Normal,239500,57,8013,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Normal,TwnhsE,1Story,8,5,1995,1996
527146030,Gd,TA,No,GLQ,1180,Unf,0,415,1595,1,0,Attchd,1995,RFn,2,608,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,1616,0,0,1616,2,0,2,1,Gd,5,Typ,1,TA,Y,237,152,0,0,0,NA,3,2010,WD ,Normal,236500,39,5389,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Normal,TwnhsE,1Story,8,5,1995,1996
527146135,Gd,TA,No,Unf,0,Unf,0,2062,2062,0,0,Attchd,1994,Fin,2,618,TA,TA,NA,0,0,NA,160,RL,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,2079,608,0,2687,2,1,4,1,Gd,9,Typ,0,NA,Y,168,12,0,0,0,NA,12,2006,WD ,Normal,270000,68,13108,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Normal,1Fam,2Story,8,5,1994,1994
527158020,Gd,TA,No,GLQ,705,Unf,0,455,1160,0,1,Attchd,1993,Fin,2,402,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,112,TA,TA,PConc,GasA,Gd,true,SBrkr,1169,0,0,1169,2,0,3,1,TA,6,Typ,1,TA,Y,0,26,0,0,144,MnPrv,7,2006,WD ,Normal,183500,0,8076,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,1Story,6,6,1993,1994
527158090,Gd,TA,No,LwQ,186,Unf,0,206,392,0,0,BuiltIn,1994,Fin,2,398,TA,TA,NA,0,0,NA,80,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,32,TA,TA,PConc,GasA,Gd,true,SBrkr,924,770,0,1694,2,1,3,1,TA,7,Typ,1,TA,Y,256,64,0,0,0,MnPrv,3,2007,WD ,Normal,160000,0,10147,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Normal,1Fam,SLvl,6,5,1994,1994
527161010,Gd,TA,No,Unf,0,Unf,0,926,926,0,0,Attchd,1997,Fin,2,470,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,GasA,Ex,true,SBrkr,926,678,0,1604,2,1,3,1,TA,7,Typ,1,TA,Y,0,36,0,0,0,NA,7,2008,WD ,Normal,181000,100,10839,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Normal,1Fam,2Story,6,5,1997,1998
527161040,Gd,TA,No,GLQ,189,Unf,0,195,384,0,0,BuiltIn,1998,Fin,2,396,TA,TA,NA,0,0,NA,80,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Gd,true,SBrkr,751,631,0,1382,2,1,3,1,TA,7,Typ,1,TA,Y,256,0,0,0,0,NA,2,2009,WD ,Normal,177500,57,8923,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,SLvl,7,5,1998,1998
527161090,Gd,TA,No,ALQ,871,Unf,0,52,923,1,0,Attchd,2000,Fin,2,451,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,GasA,Gd,true,SBrkr,947,767,0,1714,2,1,3,1,TA,7,Typ,1,TA,Y,256,48,0,0,0,NA,4,2007,WD ,Abnorml,180000,0,8637,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,2Story,6,5,1999,2000
527162080,Gd,TA,No,Rec,414,Unf,0,277,691,0,0,Attchd,1996,Fin,2,420,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,GasA,Gd,true,SBrkr,691,862,0,1553,2,1,3,1,Gd,6,Typ,0,NA,Y,0,44,0,0,0,NA,8,2007,WD ,Normal,178750,63,7875,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,2Story,7,5,1996,1996
527162090,Gd,Gd,No,Unf,0,Unf,0,1237,1237,0,0,Attchd,1995,Fin,2,402,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,38,TA,TA,PConc,GasA,Gd,true,SBrkr,1253,0,0,1253,2,0,3,1,TA,6,Typ,1,TA,Y,220,21,0,0,0,NA,6,2007,WD ,Normal,176000,63,7875,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,1Story,7,5,1995,1996
527162110,Gd,TA,No,Unf,0,Unf,0,832,832,0,0,Attchd,1998,Fin,2,427,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,40,TA,TA,PConc,GasA,Gd,true,SBrkr,885,833,0,1718,2,1,3,1,TA,7,Typ,1,TA,Y,0,94,0,0,291,NA,12,2009,WD ,Normal,185000,74,10141,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Normal,1Fam,2Story,7,5,1998,1998
527162120,Gd,TA,No,GLQ,476,Unf,0,476,952,1,0,Attchd,1998,Fin,2,440,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Gd,true,SBrkr,952,684,0,1636,2,1,3,1,TA,7,Typ,1,TA,Y,0,84,0,0,0,NA,10,2009,WD ,Normal,191000,60,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,2Story,6,5,1998,1999
527162130,TA,TA,No,Unf,0,Unf,0,994,994,0,0,Attchd,1999,Fin,2,442,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,GasA,Gd,true,SBrkr,1028,776,0,1804,2,1,3,1,Gd,7,Typ,1,TA,Y,140,60,0,0,0,NA,6,2010,WD ,Normal,189000,60,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,2Story,7,5,1999,1999
527162140,Gd,TA,No,Unf,0,Unf,0,938,938,0,0,Attchd,1999,Fin,2,482,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,GasA,Ex,true,SBrkr,957,1342,0,2299,3,1,5,1,TA,7,Typ,1,TA,Y,188,30,0,0,0,NA,8,2007,WD ,Normal,204000,60,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,2Story,6,5,1999,2003
527162180,Gd,TA,No,Unf,0,Unf,0,932,932,0,0,Attchd,1998,Fin,2,460,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,GasA,Gd,true,SBrkr,932,701,0,1633,2,1,3,1,TA,7,Typ,1,TA,Y,0,39,0,0,0,NA,4,2008,WD ,Family,183000,73,11184,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Normal,1Fam,2Story,6,5,1998,1998
527163010,Gd,TA,No,Unf,0,Unf,0,763,763,0,0,Attchd,1993,Fin,2,440,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,GasA,Gd,true,SBrkr,763,892,0,1655,2,1,3,1,TA,7,Typ,1,TA,Y,157,84,0,0,0,NA,4,2010,WD ,Normal,175900,75,10000,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Normal,1Fam,2Story,6,5,1993,1994
527163020,Gd,TA,No,ALQ,518,Unf,0,179,697,0,0,Attchd,1993,Fin,2,420,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,112,TA,TA,PConc,GasA,Gd,true,SBrkr,697,804,0,1501,2,1,3,1,Gd,6,Typ,1,TA,Y,190,63,0,0,0,NA,5,2006,WD ,Normal,165600,0,7685,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,2Story,6,5,1993,1994
527163040,Gd,TA,No,Unf,0,Unf,0,799,799,0,0,Attchd,1993,RFn,2,380,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,Gd,true,SBrkr,799,772,0,1571,2,1,3,1,TA,7,Typ,1,TA,Y,0,40,0,0,0,NA,5,2009,WD ,Normal,178000,59,7837,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,2Story,6,7,1993,1994
527163070,Gd,Gd,No,ALQ,310,Unf,0,370,680,0,0,BuiltIn,1993,Fin,2,420,TA,TA,Shed,480,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,68,Ex,Gd,PConc,GasA,Gd,true,SBrkr,680,790,0,1470,2,1,3,1,TA,6,Typ,1,TA,Y,232,63,0,0,0,NA,4,2009,WD ,Normal,185000,0,9765,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Normal,1Fam,2Story,6,8,1993,1993
527163080,Gd,TA,No,Unf,0,Unf,0,1168,1168,0,0,Attchd,1992,RFn,2,420,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,52,TA,TA,PConc,GasA,Gd,true,SBrkr,1187,0,0,1187,2,0,3,1,Gd,6,Typ,0,NA,Y,0,21,0,0,0,NA,8,2007,WD ,Normal,160000,0,9556,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Normal,1Fam,1Story,7,5,1992,1993
527163100,Gd,TA,No,GLQ,219,Unf,0,554,773,1,0,Attchd,1995,Fin,2,431,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,GasA,Gd,true,SBrkr,773,885,0,1658,2,1,3,1,TA,8,Typ,1,TA,Y,224,84,0,0,0,NA,6,2008,WD ,Normal,188000,0,8000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,2Story,6,5,1995,1996
527163130,Gd,TA,No,GLQ,600,Unf,0,107,707,1,0,Attchd,1994,Fin,2,409,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,GasA,Gd,true,SBrkr,707,809,0,1516,2,1,3,1,Gd,7,Typ,1,TA,Y,0,46,0,0,0,NA,7,2009,WD ,Normal,181316,0,8803,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,2Story,6,5,1994,1995
527164020,Gd,TA,No,Unf,0,Unf,0,1181,1181,0,0,Attchd,1993,Unf,2,430,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,45,TA,TA,PConc,GasA,Ex,true,SBrkr,1190,0,0,1190,2,0,3,1,Gd,6,Typ,1,TA,Y,0,21,0,0,0,NA,11,2009,WD ,Normal,166000,58,7250,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,1Story,6,5,1993,1993
527164060,Gd,TA,No,Unf,0,Unf,0,808,808,0,0,BuiltIn,1993,RFn,2,389,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,GasA,Gd,true,SBrkr,808,785,0,1593,2,1,3,1,TA,7,Typ,1,TA,Y,342,40,0,0,0,MnPrv,12,2009,WD ,Normal,178000,0,9636,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Normal,1Fam,2Story,6,5,1992,1993
527164090,Gd,TA,No,Unf,0,Unf,0,702,702,0,0,Attchd,1994,Fin,2,343,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,GasA,Gd,true,SBrkr,702,779,0,1481,2,1,3,1,TA,6,Typ,1,TA,Y,0,36,0,0,0,NA,3,2009,WD ,Normal,174000,65,8125,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,2Story,6,5,1994,1995
527164120,Gd,TA,No,Unf,0,Unf,0,712,712,0,0,Attchd,1994,Fin,2,409,TA,TA,Shed,500,0,NA,60,RL,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,GasA,Ex,true,SBrkr,1086,809,0,1895,2,1,3,1,Gd,7,Typ,1,TA,Y,143,46,0,0,0,NA,10,2008,WD ,Normal,194500,0,10832,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Normal,1Fam,2Story,7,5,1994,1996
527165010,Gd,TA,No,ALQ,504,Unf,0,332,836,1,0,Attchd,1991,Fin,2,416,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,194,TA,TA,PConc,GasA,Gd,true,SBrkr,851,858,0,1709,2,1,3,1,Gd,7,Typ,0,NA,Y,0,40,0,0,0,GdPrv,9,2008,WD ,Normal,185000,0,14067,Pave,NA,Reg,Lvl,AllPub,FR3,Gtl,Gilbert,Norm,Normal,1Fam,2Story,6,5,1991,1991
527165020,Gd,TA,No,Unf,0,Unf,0,384,384,0,0,Attchd,1991,RFn,2,402,TA,TA,NA,0,0,NA,80,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,76,Gd,TA,PConc,GasA,Gd,true,SBrkr,802,670,0,1472,2,1,3,1,Gd,7,Typ,1,TA,Y,164,0,0,0,0,NA,5,2007,WD ,Normal,160000,0,10784,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,Norm,Normal,1Fam,SLvl,7,5,1991,1992
527165100,Gd,TA,No,Unf,0,Unf,0,384,384,0,0,Attchd,1992,Fin,2,392,TA,TA,NA,0,0,NA,80,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,170,TA,TA,PConc,GasA,Gd,true,SBrkr,812,670,0,1482,2,1,3,1,Gd,7,Typ,1,TA,Y,100,25,0,0,0,NA,7,2007,WD ,Normal,163900,0,9125,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,SLvl,7,5,1992,1992
527165130,Gd,TA,No,GLQ,560,Unf,0,598,1158,1,0,Attchd,1992,RFn,2,400,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,106,TA,TA,PConc,GasA,Gd,true,SBrkr,1167,0,0,1167,2,0,3,1,Gd,6,Typ,0,NA,Y,120,26,0,0,0,NA,7,2009,WD ,Normal,173000,0,9248,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,1Story,6,6,1992,1992
527165170,Gd,TA,No,Unf,0,Unf,0,903,903,0,0,Attchd,1993,RFn,2,392,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,GasA,Gd,true,SBrkr,910,732,0,1642,2,1,3,1,TA,7,Typ,1,TA,Y,290,84,0,0,0,NA,7,2007,WD ,Normal,168000,0,7655,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Normal,1Fam,2Story,6,5,1993,1994
527165230,Gd,TA,No,ALQ,935,Unf,0,233,1168,1,0,Attchd,1992,Fin,2,420,TA,TA,Shed,500,0,NA,20,RL,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Gd,PConc,GasA,Ex,true,SBrkr,1187,0,0,1187,2,0,3,1,TA,6,Typ,0,NA,Y,483,21,0,0,0,GdPrv,3,2010,WD ,Normal,185000,0,7980,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,1Story,6,7,1992,2007
527166010,Gd,TA,No,GLQ,694,Unf,0,284,978,0,0,Attchd,1999,Fin,2,490,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,344,Gd,TA,PConc,GasA,Ex,true,SBrkr,1005,978,0,1983,2,1,3,1,Gd,9,Typ,1,TA,Y,0,0,0,0,0,NA,5,2009,WD ,Normal,225000,0,10762,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Normal,1Fam,2Story,7,5,1999,1999
527166030,Gd,TA,No,Unf,0,Unf,0,935,935,0,0,Attchd,1998,Fin,2,462,TA,TA,NA,0,0,NA,60,RL,Hip,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,GasA,Gd,true,SBrkr,955,677,0,1632,2,1,3,1,TA,8,Typ,1,TA,Y,0,28,0,0,0,NA,6,2006,WD ,Normal,176500,63,9084,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,2Story,7,5,1998,1998
527166040,Gd,TA,No,Unf,0,Unf,0,789,789,0,0,Attchd,1998,Fin,2,393,TA,TA,NA,0,0,NA,60,RL,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,GasA,Gd,true,SBrkr,789,676,0,1465,2,1,3,1,TA,7,Typ,1,Gd,Y,0,75,0,0,0,NA,5,2010,WD ,Normal,180400,63,8402,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,2Story,6,5,1998,1998
527175130,TA,TA,Av,BLQ,550,Unf,0,752,1302,1,0,Attchd,1964,Unf,2,480,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138,TA,TA,CBlock,GasA,Fa,true,SBrkr,1128,0,0,1128,1,0,3,1,TA,6,Typ,1,TA,P,0,108,246,0,0,MnPrv,3,2007,WD ,Alloca,154204,160,18160,Grvl,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,1Story,6,6,1964,1964
527180040,Gd,TA,Gd,GLQ,637,Unf,0,663,1300,1,0,Attchd,1990,Unf,2,506,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,GasA,Gd,true,SBrkr,1341,0,0,1341,1,1,2,1,Gd,5,Typ,1,Po,Y,192,0,0,0,0,NA,2,2010,WD ,Normal,171500,85,10176,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Normal,1Fam,1Story,7,5,1990,1990
527180100,Gd,TA,No,Unf,0,Unf,0,1424,1424,0,0,Attchd,1990,RFn,2,500,TA,TA,NA,0,0,NA,20,RL,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,GasA,Ex,true,SBrkr,1442,0,0,1442,2,0,3,1,TA,5,Typ,0,NA,Y,0,34,0,508,0,NA,5,2009,WD ,Normal,180500,99,11851,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Normal,1Fam,1Story,7,5,1990,1990
527182020,Gd,TA,No,Unf,0,Unf,0,1191,1191,0,0,Attchd,1987,RFn,2,461,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,GasA,TA,true,SBrkr,1204,0,0,1204,2,0,2,1,TA,5,Typ,0,NA,Y,120,70,0,0,0,NA,8,2006,WD ,Normal,130000,30,3701,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Normal,TwnhsE,1Story,8,5,1987,1987
527182040,Gd,TA,No,Unf,0,Unf,0,1074,1074,0,0,Attchd,1987,RFn,2,461,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,CBlock,GasA,Ex,true,SBrkr,1088,0,0,1088,1,1,2,1,Gd,5,Typ,0,NA,Y,0,74,137,0,0,NA,10,2007,WD ,Normal,170000,0,3696,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Normal,TwnhsE,1Story,8,5,1986,1986
527182110,Gd,TA,Av,GLQ,1036,Unf,0,184,1220,1,0,Attchd,1984,RFn,2,565,TA,TA,NA,0,0,NA,120,RL,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,CBlock,GasA,Gd,true,SBrkr,1360,0,0,1360,1,0,1,1,Gd,4,Typ,1,Ex,Y,63,0,0,0,0,NA,8,2009,COD,Abnorml,187500,0,5814,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Normal,TwnhsE,1Story,8,5,1984,1984
